Year,Month,Hotel ID,Hotel Name,Total Rating,Overall Customers,Rank,Change
2005,May,146517,DoubleTree by Hilton Hotel Memphis,6.444444444444445,9,21,-2
2005,May,114850,The Peabody Memphis,5.517857142857143,56,22,0
2005,May,223752,Days Inn Memphis at Graceland,5.352941176470588,17,23,-2
2005,May,224184,Extended Stay America - Memphis - Apple Tree,5.0,1,24,39
2005,May,105191,Sleep Inn - Memphis / American Way,5.0,1,25,-2
2005,May,111860,Homestead Studio Suites - Memphis - Poplar Avenue,5.0,1,26,-2
2005,May,268694,Holiday Inn Express Memphis Southwind,5.0,1,27,-2
2005,May,105180,Hampton Inn & Suites Memphis-Shady Grove Road,4.666666666666667,3,28,-2
2005,May,98077,Residence Inn Memphis East,4.2,5,29,-2
2005,May,249713,Holiday Inn Univ of Memphis,4.0,2,30,-1
2005,May,105177,Hampton Inn Memphis - Southwind,4.0,1,31,-1
2005,May,223770,Sleep Inn - Memphis / Old Austin Peay Hwy,4.0,1,32,31
2005,May,105222,Super 8 Memphis / Downtown / Graceland Area,4.0,5,33,26
2005,May,98021,Courtyard by Marriott Memphis East/Park Avenue,4.0,1,34,-3
2005,May,224306,Homewood Suites by Hilton Memphis-Poplar,4.0,2,35,-3
2005,May,672520,Hyatt Place Memphis Primacy Parkway,3.8,5,36,-3
2005,May,98058,Memphis Marriott,3.6666666666666665,6,37,-3
2005,May,220079,Holiday Inn Select Memphis - Downtown (Beale Street),3.4,10,38,-1
2005,May,223104,Extended Stay Deluxe - Memphis - Wolfchase Galleria,3.3333333333333335,3,39,-4
2005,May,98018,Motel 6,3.3333333333333335,3,40,-4
2005,May,105190,SpringHill Suites Memphis East / Galleria,3.0,2,41,-3
2005,May,105236,BEST WESTERN Galleria Inn and Suites,3.0,1,42,-3
2005,May,105247,Extended Stay America - Memphis - Mt. Moriah,3.0,1,43,-3
2005,May,239353,Colonial Inn & Suites,3.0,1,44,-3
2005,May,98036,Hampton Inn Memphis-Poplar,3.0,2,45,-3
2005,May,122561,Motel 6 Memphis East,3.0,1,46,-3
2005,May,122542,Alberts Cabins,3.0,1,47,-3
2005,May,98048,Artisan Hotel Memphis,3.0,9,48,-3
2005,May,105241,Fairfield Inn Memphis I-240 & Perkins,3.0,2,49,-3
2005,May,105170,Memphis-I-240 at Thousand Oaks Hotel,3.0,1,50,-3
2005,May,258813,Homewood Suites Memphis - Hacks Cross,3.0,2,51,-3
2005,May,98019,Motel 6 Memphis - Graceland,2.3333333333333335,3,52,-3
2005,May,98037,Airport Inn,2.142857142857143,7,53,1
2005,May,98031,La Quinta Inn & Suites Memphis Airport Graceland,2.0,2,54,-4
2005,May,122567,Homestead Studio Suites - Memphis - Airport,2.0,1,55,-4
2005,May,98020,Courtyard by Marriott Memphis Airport,2.0,3,56,-4
2005,May,105194,Econo Lodge,1.5,2,57,-4
2005,May,105198,Guest Inn,1.0,1,58,-3
2005,May,122494,American Inn Memphis,1.0,1,59,-3
2005,May,98071,Motel 6 Memphis Downtown,1.0,1,60,-3
2005,May,98023,Knights Inn Airport,1.0,1,61,-3
2005,May,1485414,Vista Inn Motel Downtown Memphis,1.0,1,62,-2
2005,June,122584,Comfort Suites I-240 East-Airport,17.333333333333332,3,1,0
2005,June,223758,Drury Inn & Suites Memphis Northeast,16.2,10,2,0
2005,June,248601,Holiday Inn Express American Way/Airport,15.0,5,3,0
2005,June,310409,Residence Inn Memphis Downtown,14.25,12,4,0
2005,June,105160,Hampton Inn Memphis-Walnut Grove/Baptist Hospital East,14.0,2,5,0
2005,June,98045,Memphis Marriott East,13.0,3,6,0
2005,June,98039,Memphis Marriott Downtown,12.153846153846153,13,7,4
2005,June,223103,Hampton Inn & Suites Memphis - Beale Street,12.12,25,8,-1
2005,June,223886,SpringHill Suites Memphis Downtown,12.0,9,9,1
2005,June,105151,La Quinta Inn & Suites Memphis Primacy Parkway,11.0,5,10,-2
2005,June,122581,Fairfield Inn & Suites Memphis East,11.0,2,11,-2
2005,June,105192,Sleep Inn at Court Square,10.352941176470589,17,12,1
2005,June,223744,Baymont Inn & Suites Memphis East,10.2,5,13,-1
2005,June,295791,Hilton Memphis,9.529411764705882,17,14,0
2005,June,105281,Comfort Inn Downtown,8.636363636363637,33,15,0
