Year,Month,Hotel ID,Hotel Name,Total Rating,Overall Customers,Rank,Change
2005,February,112412,Alexis Hotel - a Kimpton Hotel,8.96,25,13,-2
2005,February,100581,University Inn Seattle,8.8,5,14,-2
2005,February,224783,Grand Hyatt Seattle,8.676470588235293,34,15,-2
2005,February,123022,Silver Cloud Inn - Lake Union,8.538461538461538,26,16,-1
2005,February,115755,"Hotel Deca, Seattle",8.454545454545455,22,17,2
2005,February,217807,La Quinta Inn & Suites Seattle Downtown,8.25,4,18,-1
2005,February,100527,Crowne Plaza Seattle Downtown Area,8.157894736842104,19,19,1
2005,February,100504,Hotel Monaco Seattle - a Kimpton Hotel,8.083333333333334,24,20,-4
2005,February,258824,Mediterranean Inn,8.03225806451613,31,21,-3
2005,February,123036,Hampton Inn & Suites Seattle Downtown,7.6,5,22,0
2005,February,100617,Hilton Seattle Airport & Conference Center,7.555555555555555,9,23,-9
2005,February,268228,Marriott Waterfront Seattle,7.4,30,24,-3
2005,February,100569,The Sorrento Hotel,7.142857142857143,7,25,-2
2005,February,275251,Red Lion Hotel on Fifth Avenue Seattle,7.125,8,26,4
2005,February,100567,The Edgewater Hotel Seattle,6.894736842105263,19,27,-2
2005,February,100554,Renaissance Seattle Hotel,6.7272727272727275,22,28,-2
2005,February,100505,Warwick Seattle Hotel,6.555555555555555,18,29,-1
2005,February,100610,Marriott Seattle Sea-Tac Airport,6.5,4,30,-1
2005,February,100507,Inn at the Market,6.5,10,31,-4
2005,February,122998,The College Inn,6.4,5,32,-1
2005,February,100586,W Seattle,6.290322580645161,31,33,-1
2005,February,100585,Hotel Vintage Park - a Kimpton Hotel,6.25,32,34,1
2005,February,100540,MarQueen Hotel,6.125,24,35,6
2005,February,112429,The Paramount Hotel,6.083333333333333,12,36,-3
2005,February,100562,Sheraton Seattle Hotel,5.866666666666666,30,37,0
2005,February,100597,Doubletree by Hilton Seattle Airport,5.8,15,38,0
2005,February,100570,The Westin Seattle,5.75,32,39,-3
