Year,Month,Hotel ID,Hotel Name,Total Rating,Overall Customers,Rank,Change
2005,May,95238,Embassy Suites Hotel Columbus,5.5,2,26,-1
2005,May,223753,Country Inn & Suites Columbus-West,5.0,1,27,-1
2005,May,223767,Americas Best Value Inn - Columbus / North,5.0,1,28,-1
2005,May,114725,German Village Inn,5.0,1,29,-1
2005,May,101646,TownePlace Suites Columbus Airport Gahanna,5.0,1,30,-1
2005,May,223728,Extended Stay Deluxe - Columbus - Polaris,5.0,1,31,-1
2005,May,223735,Residence Inn Columbus Easton,5.0,1,32,-1
2005,May,223748,Hilton Columbus at Easton,5.0,1,33,-1
2005,May,95265,Columbus Airport Marriott,4.5,2,34,-1
2005,May,217654,DoubleTree Suites by Hilton Hotel Columbus Downtown,4.375,8,35,-1
2005,May,101657,Extended Stay America - Columbus - Worthington,4.0,1,36,-1
2005,May,223737,Residence Inn Columbus Worthington,4.0,1,37,-1
2005,May,75212,BEST WESTERN PLUS Columbus North,4.0,1,38,-1
2005,May,95230,Courtyard by Marriott Columbus Worthington,4.0,1,39,-1
2005,May,278081,Courtyard Columbus Easton,4.0,1,40,-1
2005,May,223760,Courtyard by Marriott Columbus Downtown,3.6666666666666665,3,41,-1
2005,May,123898,Super 8 Motel Columbus,3.5,2,42,-1
2005,May,95261,Holiday Inn Columbus Downtown Capital Square,2.857142857142857,7,43,-1
2005,May,101649,Columbus Inn & Suites,2.25,4,44,-1
2005,May,95253,Hyatt Regency Columbus,2.0833333333333335,12,45,-1
2005,May,101665,Knights Inn Downtown Columbus,2.0,2,46,-1
2005,May,95263,Ramada Inn East Airport,2.0,1,47,-1
2005,May,95264,Days Inn Columbus North,2.0,3,48,-1
2005,May,223771,La Quinta Inn & Suites Columbus West - Hilliard,2.0,1,49,-1
2005,May,95289,Ramada Columbus North,1.5,2,50,-1
2005,May,223509,Holiday Inn Express & Suites Columbus Southeast,1.0,1,51,-1
2005,May,90216,East Suites Hotel Columbus,1.0,1,52,-1
2005,May,281777,Comfort Suites - Columbus / Clara St,1.0,1,53,-1
2005,May,95269,Comfort Inn North,1.0,1,54,-1
2005,June,223759,Country Inn & Suites Columbus - North,21.5,2,1,0
2005,June,250903,Hilton Garden Inn Columbus Airport,20.0,2,2,0
2005,June,223772,Extended Stay America - Columbus - North,16.0,1,3,0
2005,June,122237,Red Roof Inn Columbus Downtown - Convention Center,14.333333333333334,3,4,10
2005,June,101653,Fort Rapids Indoor Waterpark Resort,14.0,1,5,-1
2005,June,240076,BEST WESTERN PLUS Franklin Park Suites - Polaris,13.25,4,6,-1
2005,June,101661,Courtyard by Marriott Columbus Airport,13.0,1,7,-1
2005,June,95250,Homewood Suites by Hilton Columbus / Worthington,13.0,2,8,-1
2005,June,223750,Hampton Inn and Suites Columbus Downtown,12.5,2,9,-1
2005,June,95240,Howard Johnson Inn Columbus,12.0,1,10,47
2005,June,95275,University Plaza Hotel and Conference Center,12.0,1,11,-2
2005,June,101641,Hampton Inn Columbus Airport,12.0,2,12,-2
2005,June,246937,The Blackwell,11.666666666666666,3,13,-2
2005,June,223765,Varsity Inn OSU North,11.6,5,14,2
2005,June,223223,Staybridge Suites Columbus Airport,11.5,4,15,8
2005,June,95247,Crowne Plaza Columbus Downtown,11.4,5,16,4
2005,June,75221,Comfort Inn & Suites,11.0,2,17,-4
2005,June,95288,Sheraton Suites Columbus,10.615384615384615,13,18,-6
2005,June,122229,Renaissance Columbus Downtown Hotel,10.333333333333334,9,19,-4
2005,June,223775,Fairfield Inn & Suites Columbus OSU,10.0,3,20,-3
2005,June,95258,Crowne Plaza Columbus North,9.666666666666666,3,21,-3
2005,June,258165,Drury Inn & Suites Columbus Convention Center,9.25,8,22,-3
2005,June,101643,Wingate by Wyndham Columbus,7.5,2,23,-2
2005,June,101757,Clarion Hotel & Suites Conference Center,7.0,3,24,-2
2005,June,95265,Columbus Airport Marriott,6.666666666666667,3,25,9
2005,June,90214,Rodeway Inn North,6.0,1,26,-2
2005,June,101636,Comfort Suites Airport,5.666666666666667,3,27,-2
2005,June,95238,Embassy Suites Hotel Columbus,5.5,2,28,-2
2005,June,223753,Country Inn & Suites Columbus-West,5.0,1,29,-2
2005,June,223767,Americas Best Value Inn - Columbus / North,5.0,1,30,-2
2005,June,114725,German Village Inn,5.0,1,31,-2
2005,June,101646,TownePlace Suites Columbus Airport Gahanna,5.0,1,32,-2
2005,June,223728,Extended Stay Deluxe - Columbus - Polaris,5.0,1,33,-2
2005,June,223735,Residence Inn Columbus Easton,5.0,1,34,-2
2005,June,223748,Hilton Columbus at Easton,5.0,1,35,-2
2005,June,217654,DoubleTree Suites by Hilton Hotel Columbus Downtown,4.375,8,36,-1
2005,June,101657,Extended Stay America - Columbus - Worthington,4.0,1,37,-1
2005,June,223737,Residence Inn Columbus Worthington,4.0,1,38,-1
2005,June,75212,BEST WESTERN PLUS Columbus North,4.0,1,39,-1
2005,June,95230,Courtyard by Marriott Columbus Worthington,4.0,1,40,-1
2005,June,278081,Courtyard Columbus Easton,4.0,1,41,-1
2005,June,223760,Courtyard by Marriott Columbus Downtown,3.6666666666666665,3,42,-1
2005,June,123898,Super 8 Motel Columbus,3.5,2,43,-1
2005,June,95261,Holiday Inn Columbus Downtown Capital Square,2.857142857142857,7,44,-1
2005,June,101649,Columbus Inn & Suites,2.8,5,45,-1
2005,June,101665,Knights Inn Downtown Columbus,2.5,4,46,0
