Year,Month,Hotel ID,Hotel Name,Total Rating,Overall Customers,Rank,Change
2005,March,73727,Grace Inn Phoenix,11.75,4,12,17
2005,March,73768,Days Inn I-17 & Thomas,11.4,5,13,-1
2005,March,74626,Legacy Golf Resort,9.714285714285714,14,14,-4
2005,March,119366,Budget Suites of America,9.5,2,15,19
2005,March,1160848,Holiday Inn Phoenix-Midtown,9.5,2,16,-8
2005,March,119330,Arizona Royal Villa Resort,9.5,2,17,-8
2005,March,224250,Embassy Suites Phoenix-Scottsdale,8.875,16,18,-3
2005,March,239800,Hilton Garden Inn Phoenix,8.75,8,19,-5
2005,March,112154,Embassy Suites Hotel Phoenix Biltmore,8.666666666666666,6,20,-9
2005,March,74845,Comfort Inn West,7.75,4,21,-8
2005,March,223860,JW Marriott Desert Ridge Resort & Spa Phoenix,7.712121212121212,66,22,-6
2005,March,543136,Clarion Hotel Phoenix Tech Center,7.0,1,23,54
2005,March,73943,Royal Palms Resort and Spa,6.588235294117647,17,24,-4
2005,March,218100,InnPlace Hotel Phoenix North,6.538461538461538,13,25,-7
2005,March,74834,Comfort Suites Phoenix / MetroCenter,6.5,2,26,-7
2005,March,277997,Pointe Hilton Tapatio Cliffs Resort,6.48,75,27,-4
2005,March,73855,Hyatt Regency Phoenix,6.444444444444445,9,28,-11
2005,March,73957,Pointe Hilton Squaw Peak Resort,6.344827586206897,58,29,-7
2005,March,112179,The Ritz-Carlton Phoenix,6.0,7,30,11
2005,March,115482,DoubleTree Suites by Hilton Phoenix,5.8,10,31,-10
2005,March,115484,Arizona Biltmore,5.739130434782608,23,32,-4
2005,March,73782,Comfort Suites Conference Center,5.5,4,33,29
2005,March,73792,Embassy Suites Phoenix Airport at 24th Street,5.285714285714286,7,34,26
2005,March,73799,Embassy Suites Hotel Phoenix-North,5.166666666666667,6,35,-2
2005,March,75662,Holiday Inn Express Phoenix Airport (University Drive),5.0,3,36,-12
2005,March,73910,Travel Inn Airport,5.0,1,37,40
2005,March,224733,Candlewood Suites Phoenix,5.0,3,38,-13
2005,March,74927,La Quinta Inn & Suites Phoenix Chandler,5.0,1,39,-13
2005,March,119363,Country Inn & Suites Deer Valley,5.0,1,40,-13
2005,March,112162,Hotel San Carlos,4.5,16,41,-11
2005,March,74657,Extended Stay America - Phoenix - Metro Center,4.333333333333333,3,42,-11
2005,March,115483,Hampton Inn & Suites Phoenix Airport South,4.333333333333333,3,43,-11
2005,March,73950,Sleep Inn Airport,4.0,3,44,-9
2005,March,119355,Coast Phoenix Sky Harbor Hotel,4.0,1,45,-9
2005,March,74545,Residence Inn Phoenix Airport,4.0,1,46,-9
2005,March,119356,Hampton Inn Phoenix Airport North,4.0,1,47,-9
2005,March,564652,Radisson Hotel Phoenix Airport,4.0,2,48,-9
2005,March,73947,Sheraton Crescent Hotel,4.0,4,49,-9
2005,March,74687,Ramada Inn Phoenix Downtown,3.5,4,50,5
2005,March,73869,Motel 6 Phoenix - Black Canyon,3.0,2,51,-9
2005,March,248145,Sierra Grande Suites,3.0,1,52,-9
2005,March,74561,Sterling International Hotels,3.0,4,53,12
2005,March,239801,Studio 6 Phoenix - Deer Valley,3.0,1,54,-10
2005,March,74805,Fairfield Inn Phoenix North,3.0,2,55,-10
2005,March,271801,Crowne Plaza Phoenix,3.0,3,56,-10
2005,March,73751,Courtyard by Marriott Phoenix North,3.0,1,57,-10
2005,March,73821,Hilton Phoenix Airport,3.0,2,58,-10
2005,March,73805,BEST WESTERN Phoenix I-17 MetroCenter Inn,3.0,1,59,-10
2005,March,74548,Marriott Phoenix Airport,3.0,2,60,-10
2005,March,73810,Hampton Inn Phoenix Midtown (Downtown Area),3.0,1,61,-10
2005,March,119351,Homewood Suites by Hilton Phoenix - Biltmore,3.0,3,62,-10
2005,March,73739,BEST WESTERN PLUS InnSuites Phoenix Hotel & Suites,3.0,1,63,-10
2005,March,223039,Extended Stay America - Phoenix - Chandler - E. Chandler Blvd.,2.5,2,64,-10
2005,March,74758,La Quinta Inn Phoenix - Arcadia,2.5,2,65,-9
2005,March,74744,Super 8 Motel - Phoenix West I-10,2.0,1,66,-9
2005,March,73859,La Quinta Inn Phoenix Thomas Road,2.0,1,67,-9
2005,March,73718,Lexington Hotel Central Phoenix,2.0,6,68,-9
2005,March,313465,Super 8 Phoenix Downtown,2.0,1,69,-8
2005,March,73706,BEST WESTERN Airport Inn,1.5,2,70,-7
2005,March,73743,A Victory Inn & Suites Phoenix North,1.0,2,71,-7
2005,March,74724,Travel Inn,1.0,1,72,5
2005,March,119337,Super 7 Motel,1.0,1,73,-7
2005,March,223861,SpringHill Suites Phoenix Downtown,1.0,1,74,-7
2005,March,74752,Phoenix Metro North Super 8 Motel,1.0,1,75,-7
2005,March,74826,Courtyard by Marriott Phoenix Camelback,1.0,1,76,-7
2005,April,239947,TownePlace Suites Phoenix Metrocenter Mall,25.0,1,1,0
2005,April,223273,Holiday Inn Express Phoenix Downtown,25.0,1,2,0
2005,April,74590,Courtyard by Marriott Phoenix Airport,24.0,1,3,0
2005,April,224757,Red Roof Inn Phoenix West,21.0,1,4,0
2005,April,223036,Comfort Inn Phoenix West,20.0,1,5,77
2005,April,74652,Extended Stay America - Phoenix - Midtown,18.0,1,6,-1
2005,April,240682,Fairfield Inn & Suites - Phoenix,18.0,1,7,-1
2005,April,119335,Extended Stay America - Phoenix - Airport - E. Oak St.,15.0,1,8,-1
2005,April,74583,Fairfield Inn Phoenix Airport,15.0,1,9,-1
2005,April,286542,Marriott's Canyon Villas,14.0,2,10,-1
2005,April,73727,Grace Inn Phoenix,13.6,5,11,1
2005,April,73950,Sleep Inn Airport,13.5,6,12,32
2005,April,243927,Motel 6 Phoenix Airport,13.0,1,13,69
2005,April,74720,Days Inn Phoenix,13.0,1,14,68
2005,April,119353,Homewood Suites by Hilton Phoenix-Metro Center,12.0,2,15,-5
2005,April,223035,Hilton Garden Inn Phoenix Airport,12.0,2,16,-5
2005,April,73768,Days Inn I-17 & Thomas,11.4,5,17,-4
2005,April,74626,Legacy Golf Resort,10.764705882352942,17,18,-4
