Year,Month,Hotel ID,Hotel Name,Total Rating,Overall Customers,Rank,Change
2005,April,223208,Ramada I-70 East Indianapolis,2.0,1,57,-3
2005,April,124015,Cavalier's Resort & Conference Center,1.1666666666666667,6,58,-2
2005,April,582205,Rodeway Inn,1.0,4,59,-2
2005,April,91436,Kings Inn of Indianapolis,1.0,1,60,-2
2005,April,278566,Americas Best Value Inn-Indy East,1.0,1,61,-2
2005,April,259022,Days Inn Indianapolis,1.0,1,62,4
2005,April,120766,Extended Stay Deluxe - Indianapolis - Airport - W. Southern Ave.,1.0,1,63,-3
2005,April,530673,La Quinta Inn Indianapolis North at Pyramids,1.0,2,64,-3
2005,April,120798,Jameson Inn of Indy Castleton,1.0,3,65,-3
2005,May,224809,BEST WESTERN Airport Suites,24.0,1,1,69
2005,May,91599,Residence Inn Indianapolis Airport,24.0,1,2,-1
2005,May,224832,Wingate by Wyndham Indianapolis Northwest,24.0,1,3,-1
2005,May,91496,Clarion Inn & Suites Northwest,21.0,1,4,66
2005,May,88151,Comfort Inn & Suites N at Pyramids,20.0,1,5,-2
2005,May,224831,Wingate By Wyndham Indianapolis Airport-Rockville Rd.,20.0,1,6,64
2005,May,91428,Sleep Inn Airport West,19.0,1,7,-3
2005,May,78887,Clarion Hotel & Conference Center,14.0,2,8,-3
2005,May,91609,Courtyard by Marriott Indianapolis Airport,13.5,2,9,-3
2005,May,91491,Drury Inn Indianapolis,13.5,2,10,-3
2005,May,91577,Residence Inn Indianapolis Downtown on the Canal,13.0,2,11,-3
2005,May,91602,La Quinta Inn Indianapolis Airport Lynhurst,12.5,2,12,-3
2005,May,91454,Comfort Inn,12.0,2,13,-3
2005,May,88161,Hampton Inn Indianapolis-East,12.0,1,14,-3
2005,May,91484,Caribbean Cove Hotel & Conference Center,12.0,16,15,-3
2005,May,91479,Extended Stay America-West 86th Street,12.0,1,16,54
2005,May,111623,Embassy Suites Indianapolis North,11.4,5,17,-4
2005,May,223363,Staybridge Suites Indianapolis - Fishers,11.25,4,18,-4
2005,May,224259,Hilton Indianapolis,10.8,5,19,-4
2005,May,287572,Hilton Garden Inn Indianapolis Downtown,10.583333333333334,12,20,-3
2005,May,91519,Courtyard by Marriott Indianapolis Carmel,10.0,3,21,-5
2005,May,88155,Embassy Suites Indianapolis - Downtown,10.0,9,22,-1
2005,May,91441,Baymont Inn & Suites Indianapolis South,9.666666666666666,3,23,32
2005,May,88188,Holiday Inn Indianapolis North/Carmel,9.0,1,24,-6
2005,May,223830,Marriott Indianapolis Downtown,8.666666666666666,6,25,-6
2005,May,91607,Fairfield Inn & Suites Indianapolis Airport,8.5,2,26,-6
2005,May,111624,Hampton Inn Indianapolis Dwtn Across from Circle Centre,7.142857142857143,7,27,-5
2005,May,224820,Red Roof Inn Indianapolis North - College Park,7.0,2,28,-5
2005,May,88168,Hyatt Regency Indianapolis,6.7272727272727275,11,29,-5
2005,May,91462,Courtyard Indianapolis South,6.5,2,30,-5
2005,May,141972,Quality Inn & Suites East,6.25,4,31,-5
2005,May,265878,Radisson Hotel Indianapolis Airport,6.25,12,32,-4
2005,May,91474,TownePlace Suites Indianapolis NW,6.0,1,33,-6
2005,May,88164,Crowne Plaza Indianapolis Downtown (Union Station),5.285714285714286,7,34,-5
2005,May,288193,The Suites at 14 West,5.0,2,35,-5
