Year,Month,Hotel ID,Hotel Name,Total Rating,Overall Customers,Rank,Change
2005,January,321151,The Back Bay Hotel,11.88,25,1,55
2005,January,94344,Marriott's Custom House,11.4,10,2,54
2005,January,89620,Hyatt Harborside at Boston's Logan International Airport,9.523809523809524,21,3,53
2005,January,258705,Hotel Commonwealth,9.058823529411764,17,4,52
2005,January,287606,Onyx Hotel - a Kimpton Hotel,9.0,27,5,51
2005,January,225873,Charlesmark Hotel,8.76923076923077,26,6,50
2005,January,94337,XV Beacon,8.409090909090908,22,7,49
2005,January,94326,Hilton Boston Downtown / Financial District,8.19718309859155,71,8,48
2005,January,121009,Holiday Inn Express Boston,7.833333333333333,6,9,47
2005,January,89617,The Westin Copley Place,7.821428571428571,28,10,46
2005,January,89615,Taj Boston,7.75,4,11,45
2005,January,111428,Hilton Boston Back Bay,7.666666666666667,24,12,44
2005,January,111422,DoubleTree Suites by Hilton - Boston,7.619047619047619,21,13,43
2005,January,111416,Boston Marriott Copley Place,7.588235294117647,17,14,42
2005,January,89575,Boston Harbor Hotel,7.5,18,15,41
2005,January,111417,Boston Marriott Long Wharf,7.428571428571429,21,16,40
2005,January,89599,Omni Parker House,7.1477272727272725,88,17,39
2005,January,320038,Hampton Inn & Suites Boston Crosstown Center,7.0,5,18,38
2005,January,111444,"The Fairmont Copley Plaza, Boston",6.916666666666667,24,19,37
2005,January,268205,Embassy Suites Boston Logan Airport,6.909090909090909,22,20,36
2005,January,217550,DoubleTree by Hilton Hotel Boston - Downtown,6.884615384615385,26,21,35
2005,January,114149,"The Langham, Boston",6.769230769230769,13,22,34
2005,January,111434,Newbury Guest House,6.571428571428571,7,23,33
2005,January,222957,BEST WESTERN PLUS Roundhouse Suites,6.5,16,24,32
2005,January,120988,Hilton Boston Logan Airport,6.5,26,25,31
2005,January,94372,Boston Hotel Buckminster,6.416666666666667,12,26,30
2005,January,222955,Ritz-Carlton Boston Common,6.277777777777778,18,27,29
2005,January,126058,Constitution Inn,6.166666666666667,6,28,28
